Number,gene_id,gene_symbol,posColors,negColors,K1,K2,DiffK,ttest,gene,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
695,ADCK4,ADCK4,grey,blue,0.100978407,0.296525817,-0.19554741,0.866182468,ADCK4,360.415115675323,-0.0958712694680676,-0.105850309206755,0.120943361410018,-0.792695591972578,0.427955199145804,0.794180964423005
698,ADD1,ADD1,grey,turquoise,0.06760048,0.429601673,-0.362001193,1.877354598,ADD1,1475.43138768094,-0.112584748052314,-0.116056973875581,0.0705170499107832,-1.59656066433231,0.110363673048193,0.461233542621548
699,ADD3,ADD3,green,brown,0.287696307,0.41498351,-0.127287202,-0.919101032,ADD3,2550.91334054698,0.10305925662377,0.106563975793046,0.0738229175230731,1.39603337393919,0.162704445350116,0.543567777347909
708,ADHFE1,ADHFE1,grey,blue,0.097058001,0.083000871,0.01405713,0.362584088,ADHFE1,298.087736117152,-0.0407882780328006,-0.0516218302401557,0.168544487768056,-0.242003037731686,0.80877780941473,0.951617807423343
709,ADI1,ADI1,grey,turquoise,0.192974484,0.198465885,-0.005491401,2.659981481,ADI1,2181.74061693889,-0.19152248917941,-0.196485546196646,0.064946956062418,-2.94890631972568,0.00318900626822117,0.0473357478460872
712,ADK,ADK,grey,grey,0.109040204,0.019796249,0.089243954,0.139216487,ADK,623.346354476107,-0.015217718672847,-0.0191976413183467,0.167793676886278,-0.0906930401385794,0.927736501005847,0.984029728511363
719,ADORA2B,ADORA2B,grey,turquoise,0.094516252,0.074346924,0.020169328,1.012426398,ADORA2B,101.721765320623,-0.153541481460571,-0.209192881293953,0.182837485302271,-0.839770253931971,0.401037214726905,0.778297152093294
725,ADPRM,ADPRM,grey,red,0.138342783,0.038248863,0.10009392,-1.963315167,ADPRM,93.0475512928021,0.294333492008736,0.381276686215241,0.173723280588102,1.6942662550024,0.0902146998390026,0.418828160851543
728,ADSL,ADSL,grey,blue,0.124244512,0.240335965,-0.116091453,0.716024505,ADSL,552.116285153634,-0.0692716936904697,-0.073520062495034,0.0965748051299656,-0.717285358197175,0.473198039791173,0.820327940136734
734,AEN,AEN,grey,greenyellow,0.099710045,0.032600775,0.06710927,-2.35242195,AEN,114.72305408711,0.35918102120109,0.481658746969372,0.180328017569584,1.99182038399824,0.0463907688831427,0.292643522401071
738,AF038458.4,AF038458.4,grey,yellow,0.102484192,0.041939277,0.060544914,1.44699132,AF038458.4,4.06474946370908,-0.250225378270712,-0.321813137479125,0.171881586397895,-1.45580095875689,0.145447650661667,0.518869441421323
754,AGAP3,AGAP3,grey,blue,0.087661889,0.230533338,-0.142871449,0.671624547,AGAP3,110.879217619851,-0.144964519394714,-0.172796534676158,0.152148684838345,-0.952781941879652,0.340700565637324,0.733035210602124
756,AGAP6,AGAP6,grey,grey,0.069817803,0.038967636,0.030850167,-1.495218483,AGAP6,62.1390609946317,0.186730515387848,0.214491476781242,0.138954835842756,1.34382163999787,0.179006070017753,0.568568781334515
757,AGBL5,AGBL5,grey,grey,0.089836814,0.025857577,0.063979237,-0.4258412,AGBL5,81.706043618424,0.0887335963115045,0.119223830590478,0.18062917115509,0.491247320375051,0.623251533978705,0.891199906022873
758,AGER,AGER,grey,grey,0.072247276,0.023323917,0.048923359,0.072443552,AGER,47.1730179328612,0.0222508147648198,0.0291573494251076,0.175985917075853,0.12643520080774,0.899387439505991,0.976683581267085
774,AGTRAP,AGTRAP,grey,turquoise,0.210667276,0.357502929,-0.146835652,0.637846618,AGTRAP,7393.80201775335,-0.0463036266467364,-0.046794493885341,0.0421723466733543,-1.09796182330998,0.272221159972554,0.676498128125312
778,AHCYL2,AHCYL2,green,turquoise,0.10698253,0.049667895,0.057314635,0.531406217,AHCYL2,258.066073536369,-0.151176850346281,-0.172904413004664,0.13718176171629,-1.1020185807129,0.270453593803948,0.674699682371093
786,AIFM1,AIFM1,grey,turquoise,0.149669091,0.0881033,0.06156579,-0.195291477,AIFM1,430.106118852531,0.00947919287480831,0.00997925057401341,0.0903065411486382,0.104966846855603,0.91640211573085,0.982318118524213
789,AIM1,AIM1,grey,turquoise,0.109801266,0.145765901,-0.035964635,-1.920772385,AIM1,931.68384001299,0.171454408113882,0.180611239899558,0.090816553446986,1.88792022606284,0.0590366607787234,0.33339007867324
804,AKAP11,AKAP11,grey,grey,0.114295841,0.015421126,0.098874715,-0.164493265,AKAP11,169.481094085095,-0.0092484674879172,-0.0108039183248855,0.145334103080051,-0.0636359071402744,0.949260139908692,0.989000360583293
805,AKAP13,AKAP13,grey,blue,0.132609887,0.12197895,0.010630937,-0.404535755,AKAP13,3391.68446704416,0.0332552771545804,0.0337159245941607,0.0480489398499455,0.69211260973572,0.488866613414606,0.83112385987583
813,AKIRIN2,AKIRIN2,grey,greenyellow,0.136009539,0.111898877,0.024110661,0.133523078,AKIRIN2,1515.48385984812,-0.0298641685414279,-0.0314069484822406,0.0894560319072358,-0.333841865156689,0.73849889014748,0.929668207522215
814,AKIRIN2P1,AKIRIN2P1,grey,grey,0.102093035,0.019520392,0.082572643,0.113614072,AKIRIN2P1,7.06858499796439,-0.0402274935495601,-0.0497899221955338,0.163011165342565,-0.246777534931566,0.805080397404702,0.950511340483457
820,AKR7L,AKR7L,grey,brown,0.089100994,0.174183857,-0.085082863,2.843970057,AKR7L,30.045499454324,-0.231752091273506,-0.243467342070379,0.0886511183714272,-2.61420380849026,0.00894356685874813,0.100494658857323
821,AKT1,AKT1,grey,darkred,0.166762623,0.025720875,0.141041747,-0.739556918,AKT1,150.86700269332,0.0840928263409181,0.0926957292796416,0.120139032693767,0.699962572158125,0.483950678734022,0.827820817339077
822,AKT1S1,AKT1S1,grey,turquoise,0.083979166,0.047095754,0.036883412,1.370209117,AKT1S1,166.369249142651,-0.181488533206222,-0.190830671999209,0.0892805818944766,-2.03278842224313,0.0420739033419529,0.276014864484564
824,AKT3,AKT3,grey,grey,0.115334747,0.028360523,0.086974223,0.951098247,AKT3,52.0965955445905,-0.175949309623467,-0.309126426990201,0.204922081665495,-0.858615665981171,0.390552592114429,0.770825433306852
834,AL133243.1,AL133243.1,grey,grey,0.115508223,0.031871774,0.083636449,-0.453194021,AL133243.1,51.1327992158772,0.0791279165903166,0.115320533376195,0.192112853207123,0.411882470482108,0.680425569819431,0.909936016822416
835,AL133243.2,AL133243.2,grey,grey,0.092208915,0.016067669,0.076141246,0.631060204,AL133243.2,89.5589542044931,-0.122629611522411,-0.14957774439522,0.159050011720725,-0.771012904656276,0.440699282620628,0.800521168805261
857,AL590235.1,AL590235.1,grey,blue,0.086906669,0.086925307,-1.86E-05,-0.600988812,AL590235.1,18.9026558969392,0.0224336730465299,0.024444247712513,0.113830337101266,0.197079914000188,0.843765001473234,0.960330699546526
859,AL590762.6,AL590762.6,grey,grey,0.126872526,0.024474537,0.102397989,-2.567444503,AL590762.6,9.51809199195794,0.306127579641436,0.362547369325199,0.15015215746462,2.03878242451208,0.041471747168537,0.273700407341721
866,ALCAM,ALCAM,grey,blue,0.114054635,0.045839843,0.068214791,-0.329084205,ALCAM,367.724628831405,0.0232933965888247,0.0269244634161608,0.14137044372596,0.164768504468854,0.869126194960259,0.967256552736979
869,ALDH1A1,ALDH1A1,grey,blue,0.167281039,0.076393947,0.090887091,2.908669367,ALDH1A1,1247.44609964557,-0.35942466718049,-0.392493910390542,0.114938325053514,-3.12710896920715,0.00176534482426054,0.0295475652567846
872,ALDH3A2,ALDH3A2,grey,turquoise,0.165788299,0.236582269,-0.07079397,-0.346440634,ALDH3A2,748.17795302652,0.0194594728333127,0.0202509749817947,0.0802196460750942,0.242577395755355,0.808332793833147,0.951610523025136
874,ALDH4A1,ALDH4A1,grey,turquoise,0.093594715,0.074225778,0.019368938,-0.207713921,ALDH4A1,56.4197719299722,0.146081025890738,0.184457260078693,0.168026406397596,0.869393263967519,0.384632066198722,0.766609125636764
876,ALDH9A1,ALDH9A1,grey,turquoise,0.108002047,0.07387784,0.034124207,-1.431237775,ALDH9A1,716.981058458572,0.13419876584887,0.1432336452728,0.100636811849392,1.33349579922807,0.182369153136595,0.572059982025695
881,ALG12,ALG12,grey,turquoise,0.091767834,0.088572202,0.003195633,0.16932768,ALG12,168.387534160488,-0.0212898578625015,-0.023187558394398,0.113489119278426,-0.18759382395303,0.851195068064059,0.96282872183522
882,ALG13,ALG13,grey,blue,0.077303452,0.073687593,0.003615859,2.063253644,ALG13,444.620349450153,-0.117623808953693,-0.121690447477758,0.0743743256032406,-1.58151093135517,0.11376126151161,0.467301774438571
884,ALG14,ALG14,grey,pink,0.127316022,0.03088979,0.096426232,0.035232519,ALG14,152.110822661359,-0.0282328020448492,-0.0302139097672545,0.102465276584822,-0.275535312896732,0.782904999566037,0.942044183842681
885,ALG1L15P,ALG1L15P,grey,blue,0.110594027,0.049720018,0.060874009,0.326899949,ALG1L15P,10.5213302922233,-0.0352601401176854,-0.0404366907461321,0.138415305719904,-0.254741626544086,0.798922663257972,0.948043088809654
886,ALG2,ALG2,grey,turquoise,0.101144916,0.175426517,-0.074281601,0.232655176,ALG2,397.418446354789,-0.0327873628612212,-0.0357029455871626,0.113349718211128,-0.289258441738255,0.772383612235782,0.94028466190231
915,AMMECR1,AMMECR1,grey,grey,0.108279696,0.022007253,0.086272443,-1.709592817,AMMECR1,119.659368478191,0.261311857990127,0.325173482478268,0.164509407015363,1.58843109783822,0.112188890099059,0.465392600462332
916,AMMECR1L,AMMECR1L,grey,yellow,0.078126937,0.032748102,0.045378835,0.855933207,AMMECR1L,113.420879679233,-0.140915014066569,-0.188749950657939,0.179990157246795,-0.78290399998569,0.433683488415982,0.796958970895584
930,ANAPC10,ANAPC10,grey,blue,0.116206101,0.042203577,0.074002524,-0.45298207,ANAPC10,162.773496944288,0.0171236164553267,0.0184220476654376,0.105947932561409,0.161622941017765,0.871602790512652,0.968314692462881
931,ANAPC11,ANAPC11,grey,black,0.149073805,0.214640513,-0.065566708,1.775816814,ANAPC11,1220.53247049652,-0.0995564941792107,-0.101979067714726,0.0630414434847622,-1.57922294725492,0.114284928281058,0.468253866267477
933,ANAPC15,ANAPC15,grey,blue,0.104214745,0.038728508,0.065486237,3.607347361,ANAPC15,339.154785216274,-0.209059412007916,-0.213889805175256,0.0614853594122173,-3.40014946657976,0.000673490273765537,0.0146604508419513
938,ANAPC7,ANAPC7,grey,yellow,0.163811861,0.154555424,0.009256437,-2.262883982,ANAPC7,284.446557211927,0.283625145437227,0.321965082902972,0.134111079785618,2.11485244836305,0.0344425250774551,0.247689262238043
939,ANG,ANG,grey,turquoise,0.152423312,0.097638215,0.054785097,-1.501323484,ANG,99.8336614244789,0.147281864116826,0.171296960365523,0.14373473924925,1.02467827114101,0.305515018984835,0.707160457372779
942,ANGPT1,ANGPT1,grey,grey,0.064976591,0.043430711,0.02154588,2.777109273,ANGPT1,19.1517273094739,-0.542619448847295,-0.778956035789345,0.189977375657233,-2.85623194325158,0.00428701830674367,0.0593663790087246
945,ANKFY1,ANKFY1,green,turquoise,0.163573457,0.067028336,0.096545121,-4.011055219,ANKFY1,470.417339664641,0.542477683195922,0.598385214521281,0.120517930284878,4.50121970991057,6.75646201370798e-06,0.000294782458777992
958,ANKRD13A,ANKRD13A,grey,midnightblue,0.091713036,0.143845668,-0.052132631,-0.771290138,ANKRD13A,893.133213540517,0.062677281872943,0.0654565469335203,0.0834605633885599,0.750980814509267,0.452664202139651,0.808876030675682
965,ANKRD26,ANKRD26,grey,lightcyan,0.087502536,0.019295442,0.068207095,0.003423116,ANKRD26,103.658981495133,-0.00958435448839342,-0.0118409081412821,0.162610876096812,-0.0589404271008742,0.952999557835204,0.989485501277168
967,ANKRD35,ANKRD35,grey,pink,0.079661658,0.046801879,0.03285978,0.593213119,ANKRD35,51.5894315482699,-0.118600956284518,-0.203940027501168,0.204164738060316,-0.580908130421032,0.561302372406367,0.868302404646594
976,ANKRD44,ANKRD44,grey,grey,0.136739504,0.028877468,0.107862036,0.075926256,ANKRD44,51.9150102449661,-0.034359427190268,-0.0395131522068768,0.139380355030144,-0.246515566579214,0.805283155797731,0.950605932058215
980,ANKRD50,ANKRD50,grey,brown,0.121008942,0.09198316,0.029025782,2.637261026,ANKRD50,216.444736285132,-0.330088466528638,-0.419276141155387,0.169273678230954,-1.95002832087261,0.0511727435883264,0.30925816166575
981,ANKRD54,ANKRD54,green,turquoise,0.124951178,0.052299226,0.072651952,3.616235015,ANKRD54,170.050169788127,-0.494662206775581,-0.574223048272704,0.142891264109468,-3.46180859871618,0.000536558592135579,0.0122831278144758
984,ANKS3,ANKS3,grey,grey,0.088963721,0.031124141,0.05783958,1.148149162,ANKS3,55.3981280803574,-0.167334683018825,-0.230706888745734,0.184710479081734,-0.905929559875053,0.364973137235677,0.752376268866877
992,ANP32C,ANP32C,grey,purple,0.075873935,0.021067883,0.054806052,-2.212032697,ANP32C,6.34512122643708,0.287515600020514,0.339017633828763,0.148577021600536,1.93512830532791,0.052974552856295,0.316303481085603
995,ANTXR2,ANTXR2,grey,turquoise,0.169386561,0.146088563,0.023297998,1.643945961,ANTXR2,905.411083484249,-0.1394662969411,-0.150541490874328,0.108052206525119,-1.29073067016617,0.196797085679671,0.592237117150006
1002,ANXA2R,ANXA2R,grey,magenta,0.132311361,0.031495771,0.10081559,-1.444502059,ANXA2R,102.885702294471,0.115892876236414,0.132940927683921,0.138426281566756,0.837217289409923,0.402470440810371,0.779342715236795
1004,ANXA5,ANXA5,green,blue,0.181109392,0.184837929,-0.003728537,-0.877595886,ANXA5,9739.45746298183,0.0429853691343241,0.0436540663238688,0.0508354144945099,0.845579200283033,0.397787532889433,0.775425403317881
1014,AP000281.1,AP000281.1,grey,brown,0.085626157,0.098622289,-0.012996132,3.436444023,AP000281.1,15.6624955159972,-0.394370830724619,-0.43965542257423,0.125625292858888,-3.13926297602831,0.00169373373653667,0.0286711177560651
1029,AP000620.1,AP000620.1,grey,cyan,0.088423235,0.02881091,0.059612324,-1.196412213,AP000620.1,18.0861887715933,0.0726623311078375,0.0779262388432464,0.103858073617082,0.699631030859853,0.48415775833087,0.827835537426441
1040,AP001059.7,AP001059.7,grey,red,0.086856979,0.044791782,0.042065197,1.186904852,AP001059.7,9.48196848884017,-0.189840216985448,-0.221344979473124,0.144572243353965,-1.31311663000657,0.189143650938118,0.581455017735032
1042,AP001257.1,AP001257.1,grey,salmon,0.091126734,0.066156269,0.024970464,0.963572832,AP001257.1,43.3744592141689,-0.19036872361325,-0.237043418527319,0.164530820596,-1.15703989637719,0.247256060650117,0.651353640517591
1044,AP001372.2,AP001372.2,grey,blue,0.106863112,0.084939041,0.021924071,1.814119153,AP001372.2,33.0608860164695,-0.246613103219673,-0.467347588423876,0.206608519600564,-1.19362504361606,0.232624673115343,0.637501650173518
1045,AP001432.14,AP001432.14,grey,grey,0.110336608,0.028322786,0.082013823,-1.023467724,AP001432.14,7.06116155006772,0.190471658491547,0.454339811798961,0.204249638193789,0.932543431537592,0.351055752266462,0.740417461358534
1048,AP001610.5,AP001610.5,green,salmon,0.461609606,0.135711518,0.325898087,-10.65183827,AP001610.5,3.76446220728543,0.775456380245252,2.28845680286391,0.198057152030431,3.91531622208777,9.0285795014759e-05,0.00281112765373978
1060,AP006621.5,AP006621.5,grey,turquoise,0.086952066,0.032070435,0.054881631,1.389045743,AP006621.5,23.8981462173622,-0.26225153282065,-0.383571818443149,0.192355535555124,-1.36336878511872,0.172766313620933,0.559939454012472
1063,AP1B1,AP1B1,grey,blue,0.172271856,0.333113735,-0.160841879,0.853015659,AP1B1,2065.83772375846,-0.0527073729088588,-0.0546806229431923,0.0771975159211808,-0.682759960342162,0.494758534251464,0.835142794966757
1076,AP3M1,AP3M1,grey,grey60,0.146421943,0.204420076,-0.057998132,0.947784031,AP3M1,942.058004086552,-0.0470040184684398,-0.0502662742034445,0.101964534207748,-0.460983996383207,0.644810086941586,0.89833076017879
1077,AP3M2,AP3M2,grey,salmon,0.072709802,0.139525721,-0.066815918,1.638086664,AP3M2,68.4191423134045,-0.301617085204893,-0.514964192889777,0.203786879796538,-1.48006135383214,0.138856873875558,0.510553615069599
1082,AP4M1,AP4M1,grey,turquoise,0.136946653,0.062939041,0.074007612,0.921079764,AP4M1,92.9215472481953,-0.150742232082636,-0.186946464342706,0.163543182726985,-0.921727396820208,0.356670786325394,0.745547258369227
1085,AP5M1,AP5M1,grey,pink,0.208124248,0.09187555,0.116248698,-1.335295484,AP5M1,539.75814400344,0.126391784955632,0.135809135652691,0.105153063126812,1.20197910738184,0.229371622833351,0.634663257817043
1087,AP5Z1,AP5Z1,grey,turquoise,0.085117969,0.339741531,-0.254623562,1.011856844,AP5Z1,716.498291329714,-0.0694839622414086,-0.0720111521198325,0.0761696463079391,-0.912226400008455,0.361649549259054,0.749826189202095
1090,APBB1,APBB1,green,grey60,0.098798408,0.037561195,0.061237213,1.531848133,APBB1,24.3277248334223,-0.168945370052582,-0.470379271803719,0.198865493351047,-0.8495459277812,0.395577585389111,0.77376214799322
1094,APCDD1,APCDD1,grey,grey,0.063806546,0.030433462,0.033373084,1.159037333,APCDD1,38.2571254585428,-0.224824985938785,-0.32755747647151,0.191998964104894,-1.17096978614925,0.241610922014743,0.646248015726237
1097,APEX2,APEX2,grey,turquoise,0.102502737,0.088554636,0.013948101,-0.747488919,APEX2,274.470542232093,0.0876966359365568,0.0966544040972093,0.120054554750529,0.730473209606985,0.465100982913648,0.815032803543411
1102,APIP,APIP,grey,grey,0.073648115,0.028526002,0.045122113,-1.237449464,APIP,415.627517882482,0.072385173498627,0.0753389362503158,0.0803387686726137,0.900999289565936,0.367588697419126,0.753569476523726
1104,APITD1-CORT,APITD1-CORT,grey,blue,0.085069444,0.033268652,0.051800792,3.063313844,APITD1-CORT,3.77083390480184,-0.191530953663873,-0.488934619897287,0.202381616210152,-0.946385137397996,0.343952183239704,0.73490099328975
1107,APMAP,APMAP,grey,blue,0.099567483,0.349899733,-0.25033225,1.171019926,APMAP,1824.4517968431,-0.0848738473352508,-0.0876709467588894,0.0727436981671905,-1.16675189017997,0.243310580785063,0.648148947639455
1108,APOA2,APOA2,grey,purple,0.106591007,0.020102072,0.086488934,-0.871663297,APOA2,7.6732262261088,0.156465622339261,0.355928596864875,0.205425767649396,0.761665024449629,0.446259955053294,0.804595086248504
1109,APOBEC3A,APOBEC3A,green,salmon,0.18052292,0.037922187,0.142600732,-7.510922043,APOBEC3A,5954.42466533968,1.68586074739974,2.06875551010969,0.160875919006709,10.4792610218403,1.07581052207603e-25,3.25159832433269e-23
